invoice_id,split,label_is_erroneous,label_error_categories,audit_decision,decision_comparison,requires_review,audit_violations,audit_uncertainty,label_expected_total_cents,audit_expected_total_cents,amount_comparison,amount_difference_cents,audit_record_count,label_ambiguity_sensitive
INV-H1-000453,development,0,,correct,true_negative,False,,,3003799,3003799,exact,0,1,0
INV-H1-000454,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|volume_discount_uncertain,2777454,,audit_amount_unresolved,,1,0
INV-H1-000455,development,0,,correct,true_negative,False,,,957925,957925,exact,0,1,0
INV-H1-000456,development,0,,review,review_label_correct,True,,service_match_unresolved,448050,,audit_amount_unresolved,,1,0
INV-H1-000457,development,1,duplicate_invoice_id|wrong_unit_basis,erroneous,true_positive,True,invoice_arithmetic|invoice_identifier|record_join|service_date|unit_basis,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|retention_or_payable_quantity_requires_review,1922972,,audit_amount_unresolved,,2,0
INV-H1-000458,development,1,volume_discount_omitted,erroneous,true_positive,True,unit_price,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review,1831611,,audit_amount_unresolved,,1,0
INV-H1-000459,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review,3069167,,audit_amount_unresolved,,1,0
INV-H1-000460,development,0,,review,review_label_correct,True,,service_match_unresolved,4453748,,audit_amount_unresolved,,1,0
INV-H1-000461,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,1580476,,audit_amount_unresolved,,1,0
INV-H1-000462,development,0,,correct,true_negative,False,,,4025065,4025065,exact,0,1,0
INV-H1-000463,development,0,,correct,true_negative,False,,,1625250,1625250,exact,0,1,0
INV-H1-000464,development,0,,correct,true_negative,False,,,2869875,2869875,exact,0,1,0
INV-H1-000465,development,0,,correct,true_negative,False,,,3242265,3242265,exact,0,1,0
INV-H1-000466,development,0,,correct,true_negative,False,,,4118773,4118773,exact,0,1,0
INV-H1-000467,development,0,,correct,true_negative,False,,,1593117,1593117,exact,0,1,0
INV-H1-000468,development,0,,correct,true_negative,False,,,2322788,2322788,exact,0,1,0
INV-H1-000469,development,0,,review,review_label_correct,True,,service_match_unresolved,3459640,,audit_amount_unresolved,,1,0
INV-H1-000470,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1483021,,audit_amount_unresolved,,1,0
INV-H1-000471,development,0,,correct,true_negative,False,,,3544700,3544700,exact,0,1,0
INV-H1-000472,development,0,,correct,true_negative,False,,,3796850,3796850,exact,0,1,0
INV-H1-000473,development,0,,review,review_label_correct,True,,service_match_unresolved,246400,,audit_amount_unresolved,,1,0
INV-H1-000474,development,0,,correct,true_negative,False,,,4779128,4779128,exact,0,1,0
INV-H1-000475,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|volume_discount_uncertain,5031578,,audit_amount_unresolved,,1,0
INV-H1-000476,development,0,,review,review_label_correct,True,,service_match_unresolved,2133950,,audit_amount_unresolved,,1,0
INV-H1-000477,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review,5055131,,audit_amount_unresolved,,1,0
INV-H1-000478,development,0,,review,review_label_correct,True,,service_match_unresolved,2966845,,audit_amount_unresolved,,1,0
INV-H1-000479,development,0,,correct,true_negative,False,,,1168772,1168772,exact,0,1,0
INV-H1-000480,development,0,,review,review_label_correct,True,,service_match_unresolved,1479076,,audit_amount_unresolved,,1,0
INV-H1-000481,development,0,,correct,true_negative,False,,,1713420,1713420,exact,0,1,0
INV-H1-000482,held_aside,0,,correct,true_negative,False,,,4322390,4322390,exact,0,1,0
INV-H1-000484,development,0,,correct,true_negative,False,,,3236961,3236961,exact,0,1,0
INV-H1-000485,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,3268863,,audit_amount_unresolved,,1,0
INV-H1-000486,development,0,,correct,true_negative,False,,,2381026,2381026,exact,0,1,0
INV-H1-000487,development,0,,correct,true_negative,False,,,4225949,4225949,exact,0,1,0
INV-H1-000488,held_aside,0,,correct,true_negative,False,,,2827787,2827787,exact,0,1,0
INV-H1-000489,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,2573703,,audit_amount_unresolved,,1,0
INV-H1-000490,development,0,,correct,true_negative,False,,,4113835,4113835,exact,0,1,0
INV-H1-000491,development,0,,review,review_label_correct,True,,service_match_unresolved,5588687,,audit_amount_unresolved,,1,0
INV-H1-000492,held_aside,0,,correct,true_negative,False,,,3432865,3432865,exact,0,1,0
INV-H1-000493,development,0,,correct,true_negative,False,,,2157125,2157125,exact,0,1,0
INV-H1-000494,development,0,,correct,true_negative,False,,,3822326,3822326,exact,0,1,0
INV-H1-000495,development,0,,review,review_label_correct,True,,volume_discount_uncertain,4051133,,audit_amount_unresolved,,1,0
INV-H1-000496,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,2393178,,audit_amount_unresolved,,1,0
INV-H1-000497,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,2763008,,audit_amount_unresolved,,1,0
INV-H1-000498,development,0,,correct,true_negative,False,,,2472768,2472768,exact,0,1,0
INV-H1-000499,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,1807388,,audit_amount_unresolved,,1,0
INV-H1-000500,development,0,,correct,true_negative,False,,,1796300,1796300,exact,0,1,0
INV-H1-000501,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,6302858,,audit_amount_unresolved,,1,0
INV-H1-000502,development,0,,correct,true_negative,False,,,2888275,2888275,exact,0,1,0
INV-H1-000503,held_aside,0,,correct,true_negative,False,,,2860075,2860075,exact,0,1,0
INV-H1-000504,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2609985,,audit_amount_unresolved,,1,0
INV-H1-000505,development,0,,correct,true_negative,False,,,1186370,1186370,exact,0,1,0
INV-H1-000506,development,0,,review,review_label_correct,True,,service_match_unresolved,2647008,,audit_amount_unresolved,,1,0
INV-H1-000507,development,0,,correct,true_negative,False,,,3104690,3104690,exact,0,1,0
INV-H1-000508,development,0,,correct,true_negative,False,,,3881260,3881260,exact,0,1,0
INV-H1-000509,development,0,,correct,true_negative,False,,,2951276,2951276,exact,0,1,0
INV-H1-000510,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,2299574,,audit_amount_unresolved,,1,0
INV-H1-000511,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,3387015,,audit_amount_unresolved,,1,0
INV-H1-000512,development,0,,correct,true_negative,False,,,2026594,2026594,exact,0,1,0
INV-H1-000513,development,0,,correct,true_negative,False,,,3102116,3102116,exact,0,1,0
INV-H1-000514,development,0,,correct,true_negative,False,,,2518898,2518898,exact,0,1,0
INV-H1-000515,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1165711,,audit_amount_unresolved,,1,0
INV-H1-000516,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,1969332,,audit_amount_unresolved,,1,0
INV-H1-000517,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2876061,,audit_amount_unresolved,,1,0
INV-H1-000518,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,2667704,,audit_amount_unresolved,,1,0
INV-H1-000519,development,0,,review,review_label_correct,True,,volume_discount_uncertain,5679452,,audit_amount_unresolved,,1,0
INV-H1-000520,development,0,,correct,true_negative,False,,,2528900,2528900,exact,0,1,0
INV-H1-000521,held_aside,0,,correct,true_negative,False,,,4813865,4813865,exact,0,1,0
INV-H1-000522,development,0,,review,review_label_correct,True,,service_match_unresolved,2625449,,audit_amount_unresolved,,1,0
INV-H1-000523,development,0,,correct,true_negative,False,,,1034967,1034967,exact,0,1,0
INV-H1-000524,development,0,,correct,true_negative,False,,,1006925,1006925,exact,0,1,0
INV-H1-000526,held_aside,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review,2853443,,audit_amount_unresolved,,1,0
INV-H1-000527,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,3024760,,audit_amount_unresolved,,1,0
INV-H1-000528,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1888595,,audit_amount_unresolved,,1,0
INV-H1-000529,development,0,,review,review_label_correct,True,,service_match_unresolved,4992173,,audit_amount_unresolved,,1,0
INV-H1-000530,development,0,,correct,true_negative,False,,,3123234,3123234,exact,0,1,0
INV-H1-000531,development,0,,correct,true_negative,False,,,1439690,1439690,exact,0,1,0
INV-H1-000532,development,0,,correct,true_negative,False,,,3725016,3725016,exact,0,1,0
INV-H1-000533,development,0,,correct,true_negative,False,,,3678930,3678930,exact,0,1,0
INV-H1-000534,development,0,,correct,true_negative,False,,,483200,483200,exact,0,1,0
INV-H1-000535,development,0,,correct,true_negative,False,,,1985850,1985850,exact,0,1,0
INV-H1-000536,development,0,,review,review_label_correct,True,,service_match_unresolved,1528310,,audit_amount_unresolved,,1,0
INV-H1-000537,development,0,,correct,true_negative,False,,,1414988,1414988,exact,0,1,0
INV-H1-000538,development,0,,correct,true_negative,False,,,1508111,1508111,exact,0,1,0
INV-H1-000539,development,0,,correct,true_negative,False,,,1673975,1673975,exact,0,1,0
INV-H1-000540,development,0,,review,review_label_correct,True,,service_match_unresolved,4232124,,audit_amount_unresolved,,1,0
INV-H1-000541,development,0,,correct,true_negative,False,,,4089849,4089849,exact,0,1,0
INV-H1-000542,held_aside,0,,correct,true_negative,False,,,4335500,4335500,exact,0,1,0
INV-H1-000543,development,0,,review,review_label_correct,True,,service_match_unresolved,4428745,,audit_amount_unresolved,,1,0
INV-H1-000544,development,0,,review,review_label_correct,True,,service_match_unresolved,3185449,,audit_amount_unresolved,,1,0
INV-H1-000545,development,0,,correct,true_negative,False,,,1743882,1743882,exact,0,1,0
INV-H1-000546,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2672776,,audit_amount_unresolved,,1,0
INV-H1-000547,development,0,,review,review_label_correct,True,,service_match_unresolved,2102654,,audit_amount_unresolved,,1,0
INV-H1-000548,development,1,duplicate_invoice_id|exclusion_window_violation,erroneous,true_positive,True,invoice_arithmetic|invoice_identifier|record_join|service_date,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,1954965,,audit_amount_unresolved,,2,0
INV-H1-000549,held_aside,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,4857904,,audit_amount_unresolved,,1,0
INV-H1-000550,development,0,,review,review_label_correct,True,,volume_discount_uncertain,4311642,,audit_amount_unresolved,,1,0
INV-H1-000551,development,0,,review,review_label_correct,True,,service_match_unresolved,4689193,,audit_amount_unresolved,,1,0
INV-H1-000552,development,1,line_total_arithmetic|malformed_service_date|wrong_unit_basis,erroneous,true_positive,True,line_amount|line_arithmetic|service_date|unit_basis,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review,2787842,,audit_amount_unresolved,,1,0
INV-H1-000553,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,3545592,,audit_amount_unresolved,,1,0
INV-H1-000554,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2363230,,audit_amount_unresolved,,1,0
INV-H1-000555,development,0,,review,review_label_correct,True,,service_match_unresolved,3150657,,audit_amount_unresolved,,1,0
INV-H1-000556,development,0,,review,review_label_correct,True,,service_match_unresolved,5367737,,audit_amount_unresolved,,1,0
INV-H1-000557,development,0,,correct,true_negative,False,,,2381206,2381206,exact,0,1,0
INV-H1-000558,held_aside,0,,correct,true_negative,False,,,3257504,3257504,exact,0,1,0
INV-H1-000559,held_aside,0,,correct,true_negative,False,,,871783,871783,exact,0,1,0
INV-H1-000560,development,0,,correct,true_negative,False,,,4343939,4343939,exact,0,1,0
INV-H1-000561,development,0,,correct,true_negative,False,,,1946700,1946700,exact,0,1,0
INV-H1-000562,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,2391200,,audit_amount_unresolved,,1,0
INV-H1-000563,development,0,,review,review_label_correct,True,,service_match_unresolved,3402555,,audit_amount_unresolved,,1,0
INV-H1-000564,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,3763741,,audit_amount_unresolved,,1,0
INV-H1-000565,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,3445946,,audit_amount_unresolved,,1,0
INV-H1-000566,development,0,,correct,true_negative,False,,,2069575,2069575,exact,0,1,0
INV-H1-000567,development,0,,review,review_label_correct,True,,service_match_unresolved,1279830,,audit_amount_unresolved,,1,0
INV-H1-000568,development,0,,correct,true_negative,False,,,1385815,1385815,exact,0,1,0
INV-H1-000569,development,0,,review,review_label_correct,True,,service_match_unresolved,1566465,,audit_amount_unresolved,,1,0
INV-H1-000570,development,0,,review,review_label_correct,True,,service_match_unresolved,1249225,,audit_amount_unresolved,,1,0
INV-H1-000571,development,1,line_total_arithmetic|unknown_service,erroneous,true_positive,True,line_arithmetic,delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,1534690,,audit_amount_unresolved,,1,0
INV-H1-000572,development,0,,correct,true_negative,False,,,1345050,1345050,exact,0,1,0
INV-H1-000573,development,0,,correct,true_negative,False,,,4519958,4519958,exact,0,1,0
INV-H1-000574,development,0,,correct,true_negative,False,,,525025,525025,exact,0,1,0
INV-H1-000575,development,0,,correct,true_negative,False,,,3019350,3019350,exact,0,1,0
INV-H1-000576,development,0,,review,review_label_correct,True,,volume_discount_uncertain,6857285,,audit_amount_unresolved,,1,0
INV-H1-000577,development,0,,correct,true_negative,False,,,1738976,1738976,exact,0,1,0
INV-H1-000578,development,0,,correct,true_negative,False,,,1106125,1106125,exact,0,1,0
INV-H1-000579,development,0,,correct,true_negative,False,,,1017624,1017624,exact,0,1,0
INV-H1-000580,development,0,,review,review_label_correct,True,,volume_discount_uncertain,3088095,,audit_amount_unresolved,,1,0
INV-H1-000581,held_aside,0,,correct,true_negative,False,,,420920,420920,exact,0,1,0
INV-H1-000582,held_aside,0,,correct,true_negative,False,,,3845079,3845079,exact,0,1,0
INV-H1-000583,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,2362365,,audit_amount_unresolved,,1,0
INV-H1-000584,development,0,,review,review_label_correct,True,,volume_discount_uncertain,4140383,,audit_amount_unresolved,,1,0
INV-H1-000585,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,2558633,,audit_amount_unresolved,,1,0
INV-H1-000586,development,0,,correct,true_negative,False,,,3849719,3849719,exact,0,1,0
INV-H1-000587,development,0,,correct,true_negative,False,,,945025,945025,exact,0,1,0
INV-H1-000588,development,0,,correct,true_negative,False,,,2671035,2671035,exact,0,1,0
INV-H1-000589,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2579685,,audit_amount_unresolved,,1,0
INV-H1-000590,development,0,,review,review_label_correct,True,,service_match_unresolved,1505787,,audit_amount_unresolved,,1,0
INV-H1-000591,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1075770,,audit_amount_unresolved,,1,0
INV-H1-000592,held_aside,0,,correct,true_negative,False,,,3109557,3109557,exact,0,1,0
INV-H1-000593,development,0,,review,review_label_correct,True,,service_match_unresolved,5590229,,audit_amount_unresolved,,1,0
INV-H1-000594,development,0,,review,review_label_correct,True,,service_match_unresolved,4793514,,audit_amount_unresolved,,1,0
INV-H1-000595,development,0,,correct,true_negative,False,,,1158720,1158720,exact,0,1,0
INV-H1-000596,development,0,,review,review_label_correct,True,,volume_discount_uncertain,3523860,,audit_amount_unresolved,,1,0
INV-H1-000597,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|volume_discount_uncertain,2187710,,audit_amount_unresolved,,1,0
INV-H1-000598,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1846199,,audit_amount_unresolved,,1,0
INV-H1-000599,development,0,,correct,true_negative,False,,,1920921,1920921,exact,0,1,0
INV-H1-000600,held_aside,0,,review,review_label_correct,True,,exclusion_presence_uncertain|retention_or_payable_quantity_requires_review,1088500,,audit_amount_unresolved,,1,0
INV-H1-000602,held_aside,0,,correct,true_negative,False,,,3950832,3950832,exact,0,1,0
INV-H1-000603,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,2135713,,audit_amount_unresolved,,1,0
INV-H1-000604,development,0,,review,review_label_correct,True,,volume_discount_uncertain,3441942,,audit_amount_unresolved,,1,0
INV-H1-000605,held_aside,0,,correct,true_negative,False,,,3888554,3888554,exact,0,1,0
INV-H1-000606,held_aside,0,,review,review_label_correct,True,,exclusion_presence_uncertain|retention_or_payable_quantity_requires_review|volume_discount_uncertain,1176485,,audit_amount_unresolved,,1,0
INV-H1-000607,development,0,,review,review_label_correct,True,,exclusion_presence_uncertain|retention_or_payable_quantity_requires_review,5830363,,audit_amount_unresolved,,1,0
INV-H1-000608,development,0,,review,review_label_correct,True,,volume_discount_uncertain,3565158,,audit_amount_unresolved,,1,0
INV-H1-000609,development,0,,correct,true_negative,False,,,1484300,1484300,exact,0,1,0
INV-H1-000610,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2375985,,audit_amount_unresolved,,1,0
INV-H1-000611,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,3590888,,audit_amount_unresolved,,1,0
INV-H1-000612,held_aside,0,,correct,true_negative,False,,,3505097,3505097,exact,0,1,0
INV-H1-000613,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1626034,,audit_amount_unresolved,,1,0
INV-H1-000614,development,0,,review,review_label_correct,True,,exclusion_presence_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,1460940,,audit_amount_unresolved,,1,0
INV-H1-000615,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2801128,,audit_amount_unresolved,,1,0
INV-H1-000616,development,0,,review,review_label_correct,True,,service_match_unresolved,5748500,,audit_amount_unresolved,,1,0
INV-H1-000617,held_aside,0,,correct,true_negative,False,,,2600735,2600735,exact,0,1,0
INV-H1-000618,development,0,,correct,true_negative,False,,,1400204,1400204,exact,0,1,0
INV-H1-000619,development,1,premium_omitted,erroneous,true_positive,True,line_amount|unit_price,service_match_unresolved,4668583,,audit_amount_unresolved,,1,0
INV-H1-000620,development,0,,correct,true_negative,False,,,7140902,7140902,exact,0,1,0
INV-H1-000621,development,0,,review,review_label_correct,True,,exclusion_presence_uncertain|retention_or_payable_quantity_requires_review,2708396,,audit_amount_unresolved,,1,0
INV-H1-000622,held_aside,0,,correct,true_negative,False,,,1015412,1015412,exact,0,1,0
INV-H1-000623,development,0,,correct,true_negative,False,,,663475,663475,exact,0,1,0
INV-H1-000624,development,0,,correct,true_negative,False,,,1860624,1860624,exact,0,1,0
INV-H1-000625,held_aside,0,,correct,true_negative,False,,,4725499,4725499,exact,0,1,0
INV-H1-000626,development,0,,review,review_label_correct,True,,service_match_unresolved,4994700,,audit_amount_unresolved,,1,0
INV-H1-000627,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2863080,,audit_amount_unresolved,,1,0
INV-H1-000628,development,0,,correct,true_negative,False,,,4203380,4203380,exact,0,1,0
INV-H1-000629,development,1,contract_number_mismatch,erroneous,true_positive,False,contract_number,,3852708,3852708,exact,0,1,0
INV-H1-000630,development,0,,correct,true_negative,False,,,2093686,2093686,exact,0,1,0
INV-H1-000631,development,0,,correct,true_negative,False,,,1118472,1118472,exact,0,1,0
INV-H1-000632,development,0,,correct,true_negative,False,,,2340620,2340620,exact,0,1,0
INV-H1-000633,development,0,,review,review_label_correct,True,,service_match_unresolved,2240596,,audit_amount_unresolved,,1,0
INV-H1-000634,development,0,,review,review_label_correct,True,,service_match_unresolved,2457120,,audit_amount_unresolved,,1,0
INV-H1-000635,held_aside,1,unit_price_mismatch|wrong_unit_basis,erroneous,true_positive,True,line_amount|unit_basis|unit_price,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review,1820675,,audit_amount_unresolved,,1,0
INV-H1-000636,development,0,,correct,true_negative,False,,,2374500,2374500,exact,0,1,0
INV-H1-000637,development,0,,review,review_label_correct,True,,service_match_unresolved,3005350,,audit_amount_unresolved,,1,0
INV-H1-000638,development,0,,correct,true_negative,False,,,1080593,1080593,exact,0,1,0
INV-H1-000639,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,1582634,,audit_amount_unresolved,,1,0
INV-H1-000640,development,0,,correct,true_negative,False,,,3547303,3547303,exact,0,1,0
INV-H1-000641,development,0,,review,review_label_correct,True,,service_match_unresolved,3930631,,audit_amount_unresolved,,1,0
INV-H1-000642,development,0,,correct,true_negative,False,,,4331980,4331980,exact,0,1,0
INV-H1-000643,development,0,,correct,true_negative,False,,,4148836,4148836,exact,0,1,0
INV-H1-000644,development,0,,correct,true_negative,False,,,2695347,2695347,exact,0,1,0
INV-H1-000645,development,0,,correct,true_negative,False,,,1936535,1936535,exact,0,1,0
INV-H1-000646,development,1,exclusion_window_violation|premium_incorrectly_applied|unit_price_mismatch,erroneous,true_positive,False,exclusion_window|invoice_amount|line_amount|unit_price,,2974340,2974340,exact,0,1,0
INV-H1-000647,development,0,,correct,true_negative,False,,,2769575,2769575,exact,0,1,0
INV-H1-000648,development,0,,correct,true_negative,False,,,2171482,2171482,exact,0,1,0
INV-H1-000649,development,0,,correct,true_negative,False,,,2071024,2071024,exact,0,1,0
INV-H1-000650,development,1,malformed_service_date,erroneous,true_positive,True,service_date,delivered_quantity_or_duplicate_identity_uncertain|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review,1706534,,audit_amount_unresolved,,1,0
INV-H1-000651,development,0,,correct,true_negative,False,,,2851295,2851295,exact,0,1,0
INV-H1-000652,development,0,,correct,true_negative,False,,,1919263,1919263,exact,0,1,0
INV-H1-000653,development,0,,correct,true_negative,False,,,3441128,3441128,exact,0,1,0
INV-H1-000654,development,0,,review,review_label_correct,True,,service_match_unresolved,4721388,,audit_amount_unresolved,,1,0
INV-H1-000655,development,0,,review,review_label_correct,True,,service_match_unresolved,5073640,,audit_amount_unresolved,,1,0
INV-H1-000656,development,0,,correct,true_negative,False,,,3242574,3242574,exact,0,1,0
INV-H1-000657,held_aside,1,wrong_unit_basis,review,review_label_erroneous,True,,service_match_unresolved,4217639,,audit_amount_unresolved,,1,0
INV-H1-000658,development,0,,review,review_label_correct,True,,service_match_unresolved,1292375,,audit_amount_unresolved,,1,0
INV-H1-000659,development,1,bundle_not_applied|service_date_out_of_window,erroneous,true_positive,True,line_amount|service_date|unit_price,invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review,3593985,,audit_amount_unresolved,,1,0
INV-H1-000660,development,0,,review,review_label_correct,True,,service_match_unresolved,735150,,audit_amount_unresolved,,1,0
INV-H1-000661,development,0,,review,review_label_correct,True,,service_match_unresolved,4771130,,audit_amount_unresolved,,1,0
INV-H1-000662,held_aside,0,,correct,true_negative,False,,,3776025,3776025,exact,0,1,0
INV-H1-000663,held_aside,0,,correct,true_negative,False,,,1212782,1212782,exact,0,1,0
INV-H1-000664,held_aside,0,,correct,true_negative,False,,,1051575,1051575,exact,0,1,0
INV-H1-000665,development,0,,correct,true_negative,False,,,3905115,3905115,exact,0,1,0
INV-H1-000666,development,0,,correct,true_negative,False,,,3597600,3597600,exact,0,1,0
INV-H1-000667,held_aside,1,unknown_service,review,review_label_erroneous,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,2053255,,audit_amount_unresolved,,1,0
INV-H1-000668,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,3732703,,audit_amount_unresolved,,1,0
INV-H1-000669,development,0,,review,review_label_correct,True,,service_match_unresolved,4004804,,audit_amount_unresolved,,1,0
INV-H1-000670,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,4556525,,audit_amount_unresolved,,1,0
INV-H1-000671,held_aside,0,,correct,true_negative,False,,,3243888,3243888,exact,0,1,0
INV-H1-000672,development,0,,correct,true_negative,False,,,2842325,2842325,exact,0,1,0
INV-H1-000673,development,0,,correct,true_negative,False,,,2680725,2680725,exact,0,1,0
INV-H1-000674,held_aside,1,service_date_after_invoice_date,erroneous,true_positive,True,service_date,invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review,2416832,,audit_amount_unresolved,,1,0
INV-H1-000675,development,1,cross_invoice_duplicate|unit_price_mismatch,erroneous,true_positive,False,duplicate_billing|invoice_amount|line_amount|unit_price,,1302105,1302105,exact,0,1,0
INV-H1-000676,development,0,,correct,true_negative,False,,,4806734,4806734,exact,0,1,0
INV-H1-000677,development,1,cross_invoice_duplicate|unit_price_mismatch|wrong_unit_basis,erroneous,true_positive,True,duplicate_billing|line_amount|unit_basis|unit_price,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review,4656053,,audit_amount_unresolved,,1,0
INV-H1-000678,held_aside,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,2165049,,audit_amount_unresolved,,1,0
INV-H1-000679,development,0,,correct,true_negative,False,,,2367163,2367163,exact,0,1,0
INV-H1-000680,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,2942216,,audit_amount_unresolved,,1,0
INV-H1-000681,development,0,,correct,true_negative,False,,,2649415,2649415,exact,0,1,0
INV-H1-000682,held_aside,0,,correct,true_negative,False,,,1825648,1825648,exact,0,1,0
INV-H1-000683,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,1895344,,audit_amount_unresolved,,1,0
INV-H1-000684,development,0,,review,review_label_correct,True,,service_match_unresolved,3797998,,audit_amount_unresolved,,1,0
INV-H1-000685,held_aside,0,,correct,true_negative,False,,,1934580,1934580,exact,0,1,0
INV-H1-000686,development,0,,correct,true_negative,False,,,2965003,2965003,exact,0,1,0
INV-H1-000687,development,0,,review,review_label_correct,True,,service_match_unresolved,2005410,,audit_amount_unresolved,,1,0
INV-H1-000688,development,0,,correct,true_negative,False,,,2320550,2320550,exact,0,1,0
INV-H1-000689,development,0,,correct,true_negative,False,,,1039568,1039568,exact,0,1,0
INV-H1-000690,held_aside,0,,correct,true_negative,False,,,2820307,2820307,exact,0,1,0
INV-H1-000691,development,0,,correct,true_negative,False,,,3328275,3328275,exact,0,1,0
INV-H1-000692,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,3912118,,audit_amount_unresolved,,1,0
INV-H1-000693,development,0,,correct,true_negative,False,,,3469593,3469593,exact,0,1,0
INV-H1-000694,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,838345,,audit_amount_unresolved,,1,0
INV-H1-000695,development,0,,correct,true_negative,False,,,1738208,1738208,exact,0,1,0
